Time,SrcIP,SrcPort,DstIP,DstPort,PacketSIZE,Session_id
2018-01-07 12:00:02,132.214.243.231,1762,192.168.0.19,161,259.0,32507
2018-01-07 12:15:01,192.168.0.19,106,132.214.243.231,1699,59.0,3728
2018-01-07 12:15:02,132.214.243.231,1699,192.168.0.19,106,257.0,3728
2018-01-07 12:30:01,192.168.0.19,147,132.214.243.231,1507,52.0,26914
2018-01-07 12:30:02,132.214.243.231,1507,192.168.0.19,147,250.0,26914
2018-01-07 12:45:01,192.168.0.19,207,132.214.243.231,1431,46.0,60568
2018-01-07 12:45:02,132.214.243.231,1431,192.168.0.19,207,247.0,60568
2018-01-07 13:00:01,192.168.0.19,133,132.214.243.231,1393,45.0,43989
2018-01-07 13:00:02,132.214.243.231,1393,192.168.0.19,133,253.0,43989
2018-01-07 13:15:01,192.168.0.19,194,132.214.243.231,1119,49.0,63627
2018-01-07 13:15:02,132.214.243.231,1119,192.168.0.19,194,256.0,63627
2018-01-07 13:30:01,192.168.0.19,177,132.214.243.231,1488,48.0,3380
2018-01-07 13:30:02,132.214.243.231,1488,192.168.0.19,177,255.0,3380
2018-01-07 13:45:01,192.168.0.19,226,132.214.243.231,1844,55.0,7914
2018-01-07 13:45:02,132.214.243.231,1844,192.168.0.19,226,250.0,7914
2018-01-07 14:00:01,192.168.0.19,131,132.214.243.231,1132,57.0,11448
2018-01-07 14:00:02,132.214.243.231,1132,192.168.0.19,131,252.0,11448
2018-01-07 14:15:01,192.168.0.19,132,132.214.243.231,1839,44.0,61907
2018-01-07 14:15:02,132.214.243.231,1839,192.168.0.19,132,258.0,61907
2018-01-07 14:30:01,192.168.0.19,196,132.214.243.231,1256,48.0,41103
2018-01-07 14:30:02,132.214.243.231,1256,192.168.0.19,196,252.0,41103
2018-01-07 14:45:01,192.168.0.19,212,132.214.243.231,1391,45.0,12550
2018-01-07 14:45:02,132.214.243.231,1391,192.168.0.19,212,251.0,12550
2018-01-07 15:00:01,192.168.0.19,108,132.214.243.231,1243,49.0,14849
2018-01-07 15:00:02,132.214.243.231,1243,192.168.0.19,108,260.0,14849
2018-01-07 15:15:01,192.168.0.19,189,132.214.243.231,1879,54.0,64955
2018-01-07 15:15:02,132.214.243.231,1879,192.168.0.19,189,255.0,64955
2018-01-07 15:30:01,192.168.0.19,185,132.214.243.231,1823,47.0,15834
2018-01-07 15:30:02,132.214.243.231,1823,192.168.0.19,185,245.0,15834
2018-01-07 15:45:01,192.168.0.19,209,132.214.243.231,1611,49.0,6792
2018-01-07 15:45:02,132.214.243.231,1611,192.168.0.19,209,252.0,6792
2018-01-07 16:00:01,192.168.0.19,187,132.214.243.231,1329,52.0,30620
2018-01-07 16:00:02,132.214.243.231,1329,192.168.0.19,187,247.0,30620
2018-01-07 16:15:01,192.168.0.19,203,132.214.243.231,1700,54.0,59385
2018-01-07 16:15:02,132.214.243.231,1700,192.168.0.19,203,252.0,59385
2018-01-07 16:30:01,192.168.0.19,209,132.214.243.231,1359,56.0,56350
2018-01-07 16:30:02,132.214.243.231,1359,192.168.0.19,209,254.0,56350
2018-01-07 16:45:01,192.168.0.19,170,132.214.243.231,1295,51.0,17433
2018-01-07 16:45:02,132.214.243.231,1295,192.168.0.19,170,240.0,17433
2018-01-07 17:00:01,192.168.0.19,143,132.214.243.231,1560,45.0,11137
2018-01-07 17:00:02,132.214.243.231,1560,192.168.0.19,143,257.0,11137
2018-01-07 17:15:01,192.168.0.19,211,132.214.243.231,1685,56.0,47066
2018-01-07 17:15:02,132.214.243.231,1685,192.168.0.19,211,250.0,47066
2018-01-07 17:30:01,192.168.0.19,225,132.214.243.231,1480,48.0,15926
2018-01-07 17:30:02,132.214.243.231,1480,192.168.0.19,225,254.0,15926
2018-01-07 17:45:01,192.168.0.19,182,132.214.243.231,1753,48.0,6074
2018-01-07 17:45:02,132.214.243.231,1753,192.168.0.19,182,244.0,6074
2018-01-07 18:00:01,192.168.0.19,186,132.214.243.231,1429,47.0,43966
2018-01-07 18:00:02,132.214.243.231,1429,192.168.0.19,186,253.0,43966
2018-01-07 18:15:01,192.168.0.19,118,132.214.243.231,1735,44.0,29679
2018-01-07 18:15:02,132.214.243.231,1735,192.168.0.19,118,248.0,29679
2018-01-07 18:30:01,192.168.0.19,139,132.214.243.231,1703,49.0,64389
2018-01-07 18:30:02,132.214.243.231,1703,192.168.0.19,139,249.0,64389
2018-01-07 18:45:01,192.168.0.19,180,132.214.243.231,1013,52.0,21816
2018-01-07 18:45:02,132.214.243.231,1013,192.168.0.19,180,242.0,21816
2018-01-07 19:00:01,192.168.0.19,139,132.214.243.231,1095,57.0,58970
2018-01-07 19:00:02,132.214.243.231,1095,192.168.0.19,139,248.0,58970
2018-01-07 19:15:01,192.168.0.19,172,132.214.243.231,1434,54.0,22425
2018-01-07 19:15:02,132.214.243.231,1434,192.168.0.19,172,252.0,22425
2018-01-07 19:30:01,192.168.0.19,132,132.214.243.231,1735,43.0,22120
2018-01-07 19:30:02,132.214.243.231,1735,192.168.0.19,132,249.0,22120
2018-01-07 19:45:01,192.168.0.19,200,132.214.243.231,1799,50.0,48463
2018-01-07 19:45:02,132.214.243.231,1799,192.168.0.19,200,254.0,48463
2018-01-07 20:00:01,192.168.0.19,134,132.214.243.231,1050,51.0,46973
2018-01-07 20:00:02,132.214.243.231,1050,192.168.0.19,134,254.0,46973
2018-01-07 20:15:01,192.168.0.19,139,132.214.243.231,1870,47.0,55518
2018-01-07 20:15:02,132.214.243.231,1870,192.168.0.19,139,258.0,55518
2018-01-07 20:30:01,192.168.0.19,172,132.214.243.231,1038,53.0,3803
2018-01-07 20:30:02,132.214.243.231,1038,192.168.0.19,172,248.0,3803
2018-01-07 20:45:01,192.168.0.19,117,132.214.243.231,1378,47.0,16285
2018-01-07 20:45:02,132.214.243.231,1378,192.168.0.19,117,245.0,16285
2018-01-07 21:00:01,192.168.0.19,225,132.214.243.231,1094,52.0,14144
2018-01-07 21:00:02,132.214.243.231,1094,192.168.0.19,225,252.0,14144
2018-01-07 21:15:01,192.168.0.19,124,132.214.243.231,1078,44.0,31000
2018-01-07 21:15:02,132.214.243.231,1078,192.168.0.19,124,248.0,31000
2018-01-07 21:30:01,192.168.0.19,140,132.214.243.231,1070,51.0,1603
2018-01-07 21:30:02,132.214.243.231,1070,192.168.0.19,140,250.0,1603
2018-01-07 21:45:01,192.168.0.19,123,132.214.243.231,1326,44.0,38125
2018-01-07 21:45:02,132.214.243.231,1326,192.168.0.19,123,246.0,38125
2018-01-07 22:00:01,192.168.0.19,103,132.214.243.231,1372,52.0,33615
2018-01-07 22:00:02,132.214.243.231,1372,192.168.0.19,103,256.0,33615
2018-01-07 22:15:01,192.168.0.19,140,132.214.243.231,1706,49.0,48338
2018-01-07 22:15:02,132.214.243.231,1706,192.168.0.19,140,253.0,48338
2018-01-07 22:30:01,192.168.0.19,165,132.214.243.231,1798,44.0,13000
2018-01-07 22:30:02,132.214.243.231,1798,192.168.0.19,165,249.0,13000
2018-01-07 22:45:01,192.168.0.19,128,132.214.243.231,1699,57.0,53899
2018-01-07 22:45:02,132.214.243.231,1699,192.168.0.19,128,241.0,53899
2018-01-07 23:00:01,192.168.0.19,172,132.214.243.231,1168,55.0,63114
2018-01-07 23:00:02,132.214.243.231,1168,192.168.0.19,172,246.0,63114
2018-01-07 23:15:01,192.168.0.19,165,132.214.243.231,1177,48.0,23211
2018-01-07 23:15:02,132.214.243.231,1177,192.168.0.19,165,243.0,23211
2018-01-07 23:30:01,192.168.0.19,168,132.214.243.231,1000,46.0,56969
2018-01-07 23:30:02,132.214.243.231,1000,192.168.0.19,168,255.0,56969
2018-01-07 23:45:01,192.168.0.19,192,132.214.243.231,1721,46.0,61813
2018-01-07 23:45:02,132.214.243.231,1721,192.168.0.19,192,241.0,61813
2018-01-08 00:00:01,192.168.0.19,181,132.214.243.231,1228,47.0,14482
2018-01-08 00:00:02,132.214.243.231,1228,192.168.0.19,181,234.0,14482
