Time,SrcIP,SrcPort,DstIP,DstPort,PacketSIZE,Session_id,vendor
2018-01-07 09:51:09,192.168.0.85,63283,152.12.213.180,9020,501,27266,Home_camera
2018-01-07 09:51:10,192.168.0.85,63283,152.12.213.180,9020,501,27266,Home_camera
2018-01-07 09:51:11,192.168.0.85,63283,152.12.213.180,9020,501,27266,Home_camera
2018-01-07 09:51:12,192.168.0.85,63283,152.12.213.180,9020,501,27266,Home_camera
2018-01-07 09:51:13,192.168.0.85,63283,152.12.213.180,9020,501,27266,Home_camera
2018-01-07 09:51:14,192.168.0.85,63283,152.12.213.180,9020,501,27266,Home_camera
2018-01-07 09:51:15,192.168.0.85,63283,152.12.213.180,9020,501,27266,Home_camera
2018-01-07 09:51:16,192.168.0.85,63283,152.12.213.180,9020,501,27266,Home_camera
2018-01-07 09:51:17,192.168.0.85,63283,152.12.213.180,9020,501,27266,Home_camera
2018-01-07 09:51:18,192.168.0.85,63283,152.12.213.180,9020,501,27266,Home_camera
2018-01-07 09:54:06,132.214.243.17,9010,192.168.0.85,36806,57,60278,Home_camera
2018-01-07 09:54:07,192.168.0.85,36806,132.214.243.17,9010,51,60278,Home_camera
2018-01-07 09:54:08,132.214.243.17,9010,192.168.0.85,36806,127,60278,Home_camera
2018-01-07 09:54:09,132.214.243.17,9010,192.168.0.85,36806,127,60278,Home_camera
2018-01-07 09:54:10,192.168.0.85,36806,132.214.243.17,9010,252,60278,Home_camera
2018-01-07 09:54:11,192.168.0.85,23351,152.12.213.92,9020,500,60278,Home_camera
2018-01-07 09:54:12,192.168.0.85,23351,152.12.213.92,9020,500,60278,Home_camera
2018-01-07 09:54:13,192.168.0.85,23351,152.12.213.92,9020,500,60278,Home_camera
2018-01-07 09:54:14,192.168.0.85,23351,152.12.213.92,9020,500,60278,Home_camera
2018-01-07 09:54:15,192.168.0.85,23351,152.12.213.92,9020,500,60278,Home_camera
2018-01-07 09:54:16,192.168.0.85,23351,152.12.213.92,9020,500,60278,Home_camera
2018-01-07 09:54:17,192.168.0.85,23351,152.12.213.92,9020,500,60278,Home_camera
2018-01-07 09:54:18,192.168.0.85,23351,152.12.213.92,9020,500,60278,Home_camera
2018-01-07 09:54:19,192.168.0.85,23351,152.12.213.92,9020,500,60278,Home_camera
2018-01-07 09:54:20,192.168.0.85,23351,152.12.213.92,9020,500,60278,Home_camera
2018-01-07 09:57:07,132.214.243.17,9010,192.168.0.85,36806,57,64521,Home_camera
2018-01-07 09:57:08,192.168.0.85,36806,132.214.243.17,9010,51,64521,Home_camera
2018-01-07 09:57:09,132.214.243.17,9010,192.168.0.85,36806,127,64521,Home_camera
2018-01-07 09:57:10,132.214.243.17,9010,192.168.0.85,36806,127,64521,Home_camera
2018-01-07 09:57:11,192.168.0.85,36806,132.214.243.17,9010,252,64521,Home_camera
2018-01-07 09:57:12,192.168.0.85,23351,152.12.213.92,9020,500,64521,Home_camera
2018-01-07 09:57:13,192.168.0.85,23351,152.12.213.92,9020,500,64521,Home_camera
2018-01-07 09:57:14,192.168.0.85,23351,152.12.213.92,9020,500,64521,Home_camera
2018-01-07 09:57:15,192.168.0.85,23351,152.12.213.92,9020,500,64521,Home_camera
2018-01-07 09:57:16,192.168.0.85,23351,152.12.213.92,9020,500,64521,Home_camera
2018-01-07 09:57:17,192.168.0.85,23351,152.12.213.92,9020,500,64521,Home_camera
2018-01-07 09:57:18,192.168.0.85,23351,152.12.213.92,9020,500,64521,Home_camera
2018-01-07 09:57:19,192.168.0.85,23351,152.12.213.92,9020,500,64521,Home_camera
2018-01-07 09:57:20,192.168.0.85,23351,152.12.213.92,9020,500,64521,Home_camera
2018-01-07 09:57:21,192.168.0.85,23351,152.12.213.92,9020,500,64521,Home_camera
2018-01-07 10:00:23,192.168.0.85,24198,13.228.14.18,2295,49,36396,Home_camera
2018-01-07 10:00:24,13.228.14.18,2295,192.168.0.85,24198,55,36396,Home_camera
2018-01-07 10:01:01,132.214.243.17,9010,192.168.0.85,36806,57,11030,Home_camera
2018-01-07 10:01:02,192.168.0.85,36806,132.214.243.17,9010,51,11030,Home_camera
2018-01-07 10:01:03,132.214.243.17,9010,192.168.0.85,36806,127,11030,Home_camera
2018-01-07 10:01:04,132.214.243.17,9010,192.168.0.85,36806,127,11030,Home_camera
2018-01-07 10:01:05,192.168.0.85,36806,132.214.243.17,9010,252,11030,Home_camera
2018-01-07 10:01:06,192.168.0.85,23351,152.12.213.92,9020,500,11030,Home_camera
2018-01-07 10:01:07,192.168.0.85,23351,152.12.213.92,9020,500,11030,Home_camera
2018-01-07 10:01:08,192.168.0.85,23351,152.12.213.92,9020,500,11030,Home_camera
2018-01-07 10:01:09,192.168.0.85,23351,152.12.213.92,9020,500,11030,Home_camera
2018-01-07 10:01:10,192.168.0.85,23351,152.12.213.92,9020,500,11030,Home_camera
2018-01-07 10:01:11,192.168.0.85,23351,152.12.213.92,9020,500,11030,Home_camera
2018-01-07 10:01:12,192.168.0.85,23351,152.12.213.92,9020,500,11030,Home_camera
2018-01-07 10:01:13,192.168.0.85,23351,152.12.213.92,9020,500,11030,Home_camera
2018-01-07 10:01:14,192.168.0.85,23351,152.12.213.92,9020,500,11030,Home_camera
2018-01-07 10:01:15,192.168.0.85,23351,152.12.213.92,9020,500,11030,Home_camera
2018-01-07 10:01:22,132.214.243.17,9010,192.168.0.85,36806,57,41954,Home_camera
2018-01-07 10:01:23,192.168.0.85,36806,132.214.243.17,9010,51,41954,Home_camera
2018-01-07 10:01:24,132.214.243.17,9010,192.168.0.85,36806,127,41954,Home_camera
2018-01-07 10:01:25,132.214.243.17,9010,192.168.0.85,36806,127,41954,Home_camera
2018-01-07 10:01:26,192.168.0.85,36806,132.214.243.17,9010,252,41954,Home_camera
2018-01-07 10:01:27,192.168.0.85,23351,152.12.213.92,9020,500,41954,Home_camera
2018-01-07 10:01:28,192.168.0.85,23351,152.12.213.92,9020,500,41954,Home_camera
2018-01-07 10:01:29,192.168.0.85,23351,152.12.213.92,9020,500,41954,Home_camera
2018-01-07 10:01:30,192.168.0.85,23351,152.12.213.92,9020,500,41954,Home_camera
2018-01-07 10:01:31,192.168.0.85,23351,152.12.213.92,9020,500,41954,Home_camera
2018-01-07 10:01:32,192.168.0.85,23351,152.12.213.92,9020,500,41954,Home_camera
2018-01-07 10:01:33,192.168.0.85,23351,152.12.213.92,9020,500,41954,Home_camera
2018-01-07 10:01:34,192.168.0.85,23351,152.12.213.92,9020,500,41954,Home_camera
2018-01-07 10:01:35,192.168.0.85,23351,152.12.213.92,9020,500,41954,Home_camera
2018-01-07 10:01:36,192.168.0.85,23351,152.12.213.92,9020,500,41954,Home_camera
2018-01-07 10:03:43,132.214.243.17,9010,192.168.0.85,36806,57,35212,Home_camera
2018-01-07 10:03:44,192.168.0.85,36806,132.214.243.17,9010,51,35212,Home_camera
2018-01-07 10:03:45,132.214.243.17,9010,192.168.0.85,36806,127,35212,Home_camera
2018-01-07 10:03:46,132.214.243.17,9010,192.168.0.85,36806,127,35212,Home_camera
2018-01-07 10:03:47,192.168.0.85,36806,132.214.243.17,9010,252,35212,Home_camera
2018-01-07 10:03:48,192.168.0.85,23351,152.12.213.92,9020,500,35212,Home_camera
2018-01-07 10:03:49,192.168.0.85,23351,152.12.213.92,9020,500,35212,Home_camera
2018-01-07 10:03:50,192.168.0.85,23351,152.12.213.92,9020,500,35212,Home_camera
2018-01-07 10:03:51,192.168.0.85,23351,152.12.213.92,9020,500,35212,Home_camera
2018-01-07 10:03:52,192.168.0.85,23351,152.12.213.92,9020,500,35212,Home_camera
2018-01-07 10:03:53,192.168.0.85,23351,152.12.213.92,9020,500,35212,Home_camera
2018-01-07 10:03:54,192.168.0.85,23351,152.12.213.92,9020,500,35212,Home_camera
2018-01-07 10:03:55,192.168.0.85,23351,152.12.213.92,9020,500,35212,Home_camera
2018-01-07 10:03:56,192.168.0.85,23351,152.12.213.92,9020,500,35212,Home_camera
2018-01-07 10:03:57,192.168.0.85,23351,152.12.213.92,9020,500,35212,Home_camera
2018-01-07 10:04:01,132.214.243.17,9010,192.168.0.85,36806,57,26124,Home_camera
2018-01-07 10:04:02,192.168.0.85,36806,132.214.243.17,9010,51,26124,Home_camera
2018-01-07 10:04:03,132.214.243.17,9010,192.168.0.85,36806,127,26124,Home_camera
2018-01-07 10:04:04,132.214.243.17,9010,192.168.0.85,36806,127,26124,Home_camera
2018-01-07 10:04:05,192.168.0.85,36806,132.214.243.17,9010,252,26124,Home_camera
2018-01-07 10:04:06,192.168.0.85,23351,152.12.213.92,9020,500,26124,Home_camera
2018-01-07 10:04:07,192.168.0.85,23351,152.12.213.92,9020,500,26124,Home_camera
2018-01-07 10:04:08,192.168.0.85,23351,152.12.213.92,9020,500,26124,Home_camera
2018-01-07 10:04:09,192.168.0.85,23351,152.12.213.92,9020,500,26124,Home_camera
2018-01-07 10:04:10,192.168.0.85,23351,152.12.213.92,9020,500,26124,Home_camera
2018-01-07 10:04:11,192.168.0.85,23351,152.12.213.92,9020,500,26124,Home_camera
2018-01-07 10:04:12,192.168.0.85,23351,152.12.213.92,9020,500,26124,Home_camera
2018-01-07 10:04:13,192.168.0.85,23351,152.12.213.92,9020,500,26124,Home_camera
2018-01-07 10:04:14,192.168.0.85,23351,152.12.213.92,9020,500,26124,Home_camera
2018-01-07 10:04:15,192.168.0.85,23351,152.12.213.92,9020,500,26124,Home_camera
2018-01-07 10:15:26,192.168.0.85,11824,13.228.14.18,4510,58,25594,Home_camera
2018-01-07 10:15:27,13.228.14.18,4510,192.168.0.85,11824,53,25594,Home_camera
2018-01-07 10:30:44,192.168.0.85,22498,13.228.14.18,362,50,37186,Home_camera
2018-01-07 10:30:45,13.228.14.18,362,192.168.0.85,22498,47,37186,Home_camera
2018-01-07 10:45:48,192.168.0.85,51638,13.228.14.18,2029,52,4513,Home_camera
2018-01-07 10:45:49,13.228.14.18,2029,192.168.0.85,51638,50,4513,Home_camera
2018-01-07 11:00:56,192.168.0.85,10374,13.228.14.18,2378,53,5931,Home_camera
2018-01-07 11:00:57,13.228.14.18,2378,192.168.0.85,10374,55,5931,Home_camera
2018-01-07 11:15:35,192.168.0.85,33142,13.228.14.18,2464,51,63531,Home_camera
2018-01-07 11:15:36,13.228.14.18,2464,192.168.0.85,33142,52,63531,Home_camera
2018-01-07 11:30:40,192.168.0.85,36016,13.228.14.18,3133,49,15067,Home_camera
2018-01-07 11:30:41,13.228.14.18,3133,192.168.0.85,36016,48,15067,Home_camera
2018-01-07 11:45:07,192.168.0.85,48324,13.228.14.18,1048,48,61763,Home_camera
2018-01-07 11:45:08,13.228.14.18,1048,192.168.0.85,48324,49,61763,Home_camera
2018-01-07 12:00:49,192.168.0.85,42293,13.228.14.18,3156,59,8181,Home_camera
2018-01-07 12:00:50,13.228.14.18,3156,192.168.0.85,42293,49,8181,Home_camera
2018-01-07 12:15:57,192.168.0.85,7484,13.228.14.18,837,45,37418,Home_camera
2018-01-07 12:15:58,13.228.14.18,837,192.168.0.85,7484,45,37418,Home_camera
2018-01-07 12:30:19,192.168.0.85,17548,13.228.14.18,4787,52,9377,Home_camera
2018-01-07 12:30:20,13.228.14.18,4787,192.168.0.85,17548,53,9377,Home_camera
2018-01-07 12:45:22,192.168.0.85,59061,13.228.14.18,4478,52,21373,Home_camera
2018-01-07 12:45:23,13.228.14.18,4478,192.168.0.85,59061,52,21373,Home_camera
2018-01-07 13:00:26,192.168.0.85,23787,13.228.14.18,715,52,56720,Home_camera
2018-01-07 13:00:27,13.228.14.18,715,192.168.0.85,23787,56,56720,Home_camera
2018-01-07 13:15:51,192.168.0.85,29917,13.228.14.18,1812,51,27985,Home_camera
2018-01-07 13:15:52,13.228.14.18,1812,192.168.0.85,29917,48,27985,Home_camera
2018-01-07 13:30:49,192.168.0.85,43365,13.228.14.18,1545,50,17053,Home_camera
2018-01-07 13:30:50,13.228.14.18,1545,192.168.0.85,43365,58,17053,Home_camera
2018-01-07 13:45:43,192.168.0.85,52635,13.228.14.18,2577,53,42100,Home_camera
2018-01-07 13:45:44,13.228.14.18,2577,192.168.0.85,52635,55,42100,Home_camera
2018-01-07 14:00:17,192.168.0.85,62721,13.228.14.18,271,47,30833,Home_camera
2018-01-07 14:00:18,13.228.14.18,271,192.168.0.85,62721,54,30833,Home_camera
2018-01-07 14:15:11,192.168.0.85,38595,13.228.14.18,1526,51,40666,Home_camera
2018-01-07 14:15:12,13.228.14.18,1526,192.168.0.85,38595,51,40666,Home_camera
2018-01-07 14:30:50,192.168.0.85,50842,13.228.14.18,1135,50,56629,Home_camera
2018-01-07 14:30:51,13.228.14.18,1135,192.168.0.85,50842,56,56629,Home_camera
2018-01-07 14:45:54,192.168.0.85,55920,13.228.14.18,2940,45,62683,Home_camera
2018-01-07 14:45:55,13.228.14.18,2940,192.168.0.85,55920,51,62683,Home_camera
2018-01-07 15:00:16,192.168.0.85,12498,13.228.14.18,4444,48,53052,Home_camera
2018-01-07 15:00:17,13.228.14.18,4444,192.168.0.85,12498,56,53052,Home_camera
2018-01-07 15:15:18,192.168.0.85,53533,13.228.14.18,744,47,10415,Home_camera
2018-01-07 15:15:19,13.228.14.18,744,192.168.0.85,53533,53,10415,Home_camera
2018-01-07 15:30:32,192.168.0.85,34728,13.228.14.18,666,43,58143,Home_camera
2018-01-07 15:30:33,13.228.14.18,666,192.168.0.85,34728,53,58143,Home_camera
2018-01-07 15:45:07,192.168.0.85,61585,13.228.14.18,3300,50,48718,Home_camera
2018-01-07 15:45:08,13.228.14.18,3300,192.168.0.85,61585,44,48718,Home_camera
2018-01-07 16:00:40,192.168.0.85,36392,13.228.14.18,910,50,53688,Home_camera
2018-01-07 16:00:41,13.228.14.18,910,192.168.0.85,36392,46,53688,Home_camera
2018-01-07 16:15:54,192.168.0.85,43821,13.228.14.18,446,49,64425,Home_camera
2018-01-07 16:15:55,13.228.14.18,446,192.168.0.85,43821,52,64425,Home_camera
2018-01-07 16:30:07,192.168.0.85,7252,13.228.14.18,3874,51,40238,Home_camera
2018-01-07 16:30:08,13.228.14.18,3874,192.168.0.85,7252,51,40238,Home_camera
2018-01-07 16:45:39,192.168.0.85,36911,13.228.14.18,2857,47,22567,Home_camera
2018-01-07 16:45:40,13.228.14.18,2857,192.168.0.85,36911,50,22567,Home_camera
2018-01-07 17:00:47,192.168.0.85,43520,13.228.14.18,3549,44,31405,Home_camera
2018-01-07 17:00:48,13.228.14.18,3549,192.168.0.85,43520,47,31405,Home_camera
2018-01-07 17:15:05,192.168.0.85,40439,13.228.14.18,1869,55,64908,Home_camera
2018-01-07 17:15:06,13.228.14.18,1869,192.168.0.85,40439,50,64908,Home_camera
2018-01-07 17:15:07,13.228.14.18,1869,192.168.0.85,40439,1010,64908,Home_camera
2018-01-07 17:15:08,13.228.14.18,1869,192.168.0.85,40439,1010,64908,Home_camera
2018-01-07 17:15:09,13.228.14.18,1869,192.168.0.85,40439,1010,64908,Home_camera
2018-01-07 17:15:10,13.228.14.18,1869,192.168.0.85,40439,1010,64908,Home_camera
2018-01-07 17:15:11,13.228.14.18,1869,192.168.0.85,40439,1010,64908,Home_camera
2018-01-07 17:30:55,192.168.0.85,5166,13.228.14.18,3735,56,50877,Home_camera
2018-01-07 17:30:56,13.228.14.18,3735,192.168.0.85,5166,48,50877,Home_camera
2018-01-07 17:45:29,192.168.0.85,45542,13.228.14.18,296,51,57686,Home_camera
2018-01-07 17:45:30,13.228.14.18,296,192.168.0.85,45542,48,57686,Home_camera
2018-01-07 18:00:33,192.168.0.85,19866,13.228.14.18,3113,56,27058,Home_camera
2018-01-07 18:00:34,13.228.14.18,3113,192.168.0.85,19866,49,27058,Home_camera
2018-01-07 18:15:46,192.168.0.85,9664,13.228.14.18,1287,55,5140,Home_camera
2018-01-07 18:15:47,13.228.14.18,1287,192.168.0.85,9664,51,5140,Home_camera
2018-01-07 18:30:53,192.168.0.85,26439,13.228.14.18,587,44,39993,Home_camera
2018-01-07 18:30:54,13.228.14.18,587,192.168.0.85,26439,49,39993,Home_camera
2018-01-07 18:45:30,192.168.0.85,35879,13.228.14.18,2749,51,52268,Home_camera
2018-01-07 18:45:31,13.228.14.18,2749,192.168.0.85,35879,46,52268,Home_camera
2018-01-07 19:00:50,192.168.0.85,55877,13.228.14.18,2286,50,6396,Home_camera
2018-01-07 19:00:51,13.228.14.18,2286,192.168.0.85,55877,54,6396,Home_camera
2018-01-07 19:15:44,192.168.0.85,8160,13.228.14.18,1746,47,18627,Home_camera
2018-01-07 19:15:45,13.228.14.18,1746,192.168.0.85,8160,52,18627,Home_camera
2018-01-07 19:30:41,192.168.0.85,31455,13.228.14.18,1716,54,40975,Home_camera
2018-01-07 19:30:42,13.228.14.18,1716,192.168.0.85,31455,45,40975,Home_camera
2018-01-07 19:45:44,192.168.0.85,3041,13.228.14.18,1442,43,56612,Home_camera
2018-01-07 19:45:45,13.228.14.18,1442,192.168.0.85,3041,50,56612,Home_camera
2018-01-07 20:00:11,192.168.0.85,17010,13.228.14.18,1081,51,8234,Home_camera
2018-01-07 20:00:12,13.228.14.18,1081,192.168.0.85,17010,50,8234,Home_camera
2018-01-07 20:15:37,192.168.0.85,33341,13.228.14.18,4600,50,53525,Home_camera
2018-01-07 20:15:38,13.228.14.18,4600,192.168.0.85,33341,44,53525,Home_camera
2018-01-07 20:30:14,192.168.0.85,8774,13.228.14.18,284,50,5109,Home_camera
2018-01-07 20:30:15,13.228.14.18,284,192.168.0.85,8774,54,5109,Home_camera
2018-01-07 20:45:20,192.168.0.85,49249,13.228.14.18,4718,43,12076,Home_camera
2018-01-07 20:45:21,13.228.14.18,4718,192.168.0.85,49249,49,12076,Home_camera
2018-01-07 21:00:38,192.168.0.85,55449,13.228.14.18,928,51,32086,Home_camera
2018-01-07 21:00:39,13.228.14.18,928,192.168.0.85,55449,50,32086,Home_camera
2018-01-07 21:15:44,192.168.0.85,8999,13.228.14.18,2369,47,55770,Home_camera
2018-01-07 21:15:45,13.228.14.18,2369,192.168.0.85,8999,52,55770,Home_camera
2018-01-07 21:30:48,192.168.0.85,18022,13.228.14.18,606,57,10690,Home_camera
2018-01-07 21:30:49,13.228.14.18,606,192.168.0.85,18022,55,10690,Home_camera
2018-01-07 21:45:31,192.168.0.85,34714,13.228.14.18,4062,59,30620,Home_camera
2018-01-07 21:45:32,13.228.14.18,4062,192.168.0.85,34714,48,30620,Home_camera
2018-01-07 22:00:47,192.168.0.85,20437,13.228.14.18,1929,42,55184,Home_camera
2018-01-07 22:00:48,13.228.14.18,1929,192.168.0.85,20437,50,55184,Home_camera
2018-01-07 22:15:57,192.168.0.85,20678,13.228.14.18,518,45,29873,Home_camera
2018-01-07 22:15:58,13.228.14.18,518,192.168.0.85,20678,47,29873,Home_camera
2018-01-07 22:30:53,192.168.0.85,49860,13.228.14.18,3967,47,53057,Home_camera
2018-01-07 22:30:54,13.228.14.18,3967,192.168.0.85,49860,49,53057,Home_camera
2018-01-07 22:45:55,192.168.0.85,6827,13.228.14.18,4183,38,28305,Home_camera
2018-01-07 22:45:56,13.228.14.18,4183,192.168.0.85,6827,56,28305,Home_camera
2018-01-07 23:00:10,192.168.0.85,21861,13.228.14.18,4673,45,60671,Home_camera
2018-01-07 23:00:11,13.228.14.18,4673,192.168.0.85,21861,52,60671,Home_camera
2018-01-07 23:15:53,192.168.0.85,9960,13.228.14.18,2753,46,35544,Home_camera
2018-01-07 23:15:54,13.228.14.18,2753,192.168.0.85,9960,50,35544,Home_camera
2018-01-07 23:30:30,192.168.0.85,60873,13.228.14.18,415,52,59983,Home_camera
2018-01-07 23:30:31,13.228.14.18,415,192.168.0.85,60873,54,59983,Home_camera
2018-01-07 23:45:28,192.168.0.85,13830,13.228.14.18,4153,49,19107,Home_camera
2018-01-07 23:45:29,13.228.14.18,4153,192.168.0.85,13830,51,19107,Home_camera
2018-01-08 00:00:56,192.168.0.85,26189,13.228.14.18,1726,50,46703,Home_camera
2018-01-08 00:00:57,13.228.14.18,1726,192.168.0.85,26189,49,46703,Home_camera
2018-01-08 00:15:49,192.168.0.85,54241,13.228.14.18,910,56,58227,Home_camera
2018-01-08 00:15:50,13.228.14.18,910,192.168.0.85,54241,41,58227,Home_camera
2018-01-08 00:30:37,192.168.0.85,58503,13.228.14.18,2043,51,36237,Home_camera
2018-01-08 00:30:38,13.228.14.18,2043,192.168.0.85,58503,50,36237,Home_camera
2018-01-08 00:45:23,192.168.0.85,62427,13.228.14.18,4812,52,59803,Home_camera
2018-01-08 00:45:24,13.228.14.18,4812,192.168.0.85,62427,51,59803,Home_camera
2018-01-08 01:00:42,192.168.0.85,64934,13.228.14.18,383,43,37129,Home_camera
2018-01-08 01:00:43,13.228.14.18,383,192.168.0.85,64934,51,37129,Home_camera
2018-01-08 01:15:03,192.168.0.85,58332,13.228.14.18,2547,47,37369,Home_camera
2018-01-08 01:15:04,13.228.14.18,2547,192.168.0.85,58332,45,37369,Home_camera
2018-01-08 01:30:16,192.168.0.85,52657,13.228.14.18,4178,46,19743,Home_camera
2018-01-08 01:30:17,13.228.14.18,4178,192.168.0.85,52657,53,19743,Home_camera
2018-01-08 01:45:27,192.168.0.85,10999,13.228.14.18,2225,48,47666,Home_camera
2018-01-08 01:45:28,13.228.14.18,2225,192.168.0.85,10999,61,47666,Home_camera
2018-01-08 02:00:49,192.168.0.85,61090,13.228.14.18,3985,56,15730,Home_camera
2018-01-08 02:00:50,13.228.14.18,3985,192.168.0.85,61090,51,15730,Home_camera
2018-01-08 02:15:02,192.168.0.85,11113,13.228.14.18,4826,46,59114,Home_camera
2018-01-08 02:15:03,13.228.14.18,4826,192.168.0.85,11113,47,59114,Home_camera
2018-01-08 02:30:28,192.168.0.85,8769,13.228.14.18,4052,45,49439,Home_camera
2018-01-08 02:30:29,13.228.14.18,4052,192.168.0.85,8769,56,49439,Home_camera
2018-01-08 02:45:12,192.168.0.85,32693,13.228.14.18,3118,41,21091,Home_camera
2018-01-08 02:45:13,13.228.14.18,3118,192.168.0.85,32693,56,21091,Home_camera
2018-01-08 03:00:59,192.168.0.85,5438,13.228.14.18,4166,46,15319,Home_camera
2018-01-08 03:01:00,13.228.14.18,4166,192.168.0.85,5438,51,15319,Home_camera
2018-01-08 03:15:24,192.168.0.85,7866,13.228.14.18,2475,48,58428,Home_camera
2018-01-08 03:15:25,13.228.14.18,2475,192.168.0.85,7866,52,58428,Home_camera
2018-01-08 03:30:15,192.168.0.85,111,13.228.14.18,622,50,51971,Home_camera
2018-01-08 03:30:16,13.228.14.18,622,192.168.0.85,111,46,51971,Home_camera
2018-01-08 03:45:38,192.168.0.85,41159,13.228.14.18,2552,57,12380,Home_camera
2018-01-08 03:45:39,13.228.14.18,2552,192.168.0.85,41159,43,12380,Home_camera
2018-01-08 04:00:06,192.168.0.85,10340,13.228.14.18,3930,55,42702,Home_camera
2018-01-08 04:00:07,13.228.14.18,3930,192.168.0.85,10340,49,42702,Home_camera
2018-01-08 04:15:21,192.168.0.85,61942,13.228.14.18,3704,52,30886,Home_camera
2018-01-08 04:15:22,13.228.14.18,3704,192.168.0.85,61942,44,30886,Home_camera
2018-01-08 04:30:59,192.168.0.85,2117,13.228.14.18,4765,50,36131,Home_camera
2018-01-08 04:31:00,13.228.14.18,4765,192.168.0.85,2117,51,36131,Home_camera
2018-01-08 04:45:04,192.168.0.85,60863,13.228.14.18,628,50,266,Home_camera
2018-01-08 04:45:05,13.228.14.18,628,192.168.0.85,60863,50,266,Home_camera
2018-01-08 05:00:45,192.168.0.85,36135,13.228.14.18,2717,50,3510,Home_camera
2018-01-08 05:00:46,13.228.14.18,2717,192.168.0.85,36135,52,3510,Home_camera
2018-01-08 05:15:09,192.168.0.85,17395,13.228.14.18,970,49,29556,Home_camera
2018-01-08 05:15:10,13.228.14.18,970,192.168.0.85,17395,50,29556,Home_camera
2018-01-08 05:30:09,192.168.0.85,38380,13.228.14.18,1249,52,40744,Home_camera
2018-01-08 05:30:10,13.228.14.18,1249,192.168.0.85,38380,42,40744,Home_camera
2018-01-08 05:45:51,192.168.0.85,34520,13.228.14.18,4309,50,6111,Home_camera
2018-01-08 05:45:52,13.228.14.18,4309,192.168.0.85,34520,52,6111,Home_camera
2018-01-08 06:00:22,192.168.0.85,60804,13.228.14.18,2749,50,35555,Home_camera
2018-01-08 06:00:23,13.228.14.18,2749,192.168.0.85,60804,62,35555,Home_camera
2018-01-08 06:15:03,192.168.0.85,48944,13.228.14.18,1078,47,16505,Home_camera
2018-01-08 06:15:04,13.228.14.18,1078,192.168.0.85,48944,50,16505,Home_camera
2018-01-08 06:30:59,192.168.0.85,45965,13.228.14.18,3043,57,11709,Home_camera
2018-01-08 06:31:00,13.228.14.18,3043,192.168.0.85,45965,55,11709,Home_camera
2018-01-08 06:45:12,192.168.0.85,2512,13.228.14.18,3811,54,38341,Home_camera
2018-01-08 06:45:13,13.228.14.18,3811,192.168.0.85,2512,48,38341,Home_camera
2018-01-08 07:00:56,192.168.0.85,53032,13.228.14.18,938,49,33443,Home_camera
2018-01-08 07:00:57,13.228.14.18,938,192.168.0.85,53032,55,33443,Home_camera
2018-01-08 07:15:48,192.168.0.85,43230,13.228.14.18,120,49,28298,Home_camera
2018-01-08 07:15:49,13.228.14.18,120,192.168.0.85,43230,40,28298,Home_camera
2018-01-08 07:30:11,192.168.0.85,57575,13.228.14.18,4139,52,21969,Home_camera
2018-01-08 07:30:12,13.228.14.18,4139,192.168.0.85,57575,55,21969,Home_camera
2018-01-08 07:45:30,192.168.0.85,7764,13.228.14.18,1648,49,28454,Home_camera
2018-01-08 07:45:31,13.228.14.18,1648,192.168.0.85,7764,50,28454,Home_camera
2018-01-08 08:00:16,192.168.0.85,37356,13.228.14.18,195,54,51938,Home_camera
2018-01-08 08:00:17,13.228.14.18,195,192.168.0.85,37356,48,51938,Home_camera
2018-01-08 08:15:51,192.168.0.85,50956,13.228.14.18,2949,55,8056,Home_camera
2018-01-08 08:15:52,13.228.14.18,2949,192.168.0.85,50956,47,8056,Home_camera
2018-01-08 08:30:14,192.168.0.85,33915,13.228.14.18,1549,52,17003,Home_camera
2018-01-08 08:30:15,13.228.14.18,1549,192.168.0.85,33915,60,17003,Home_camera
2018-01-08 08:45:11,192.168.0.85,46620,13.228.14.18,3901,53,3974,Home_camera
2018-01-08 08:45:12,13.228.14.18,3901,192.168.0.85,46620,47,3974,Home_camera
2018-01-08 09:00:40,192.168.0.85,12425,13.228.14.18,1607,50,41848,Home_camera
2018-01-08 09:00:41,13.228.14.18,1607,192.168.0.85,12425,53,41848,Home_camera
2018-01-08 09:15:59,192.168.0.85,16730,13.228.14.18,431,51,19099,Home_camera
2018-01-08 09:16:00,13.228.14.18,431,192.168.0.85,16730,55,19099,Home_camera
2018-01-08 09:30:12,192.168.0.85,13209,13.228.14.18,1427,56,17670,Home_camera
2018-01-08 09:30:13,13.228.14.18,1427,192.168.0.85,13209,50,17670,Home_camera
2018-01-08 09:45:52,192.168.0.85,33427,13.228.14.18,3366,46,19143,Home_camera
2018-01-08 09:45:53,13.228.14.18,3366,192.168.0.85,33427,46,19143,Home_camera
2018-01-08 10:00:40,192.168.0.85,51483,13.228.14.18,4462,53,30854,Home_camera
2018-01-08 10:00:41,13.228.14.18,4462,192.168.0.85,51483,50,30854,Home_camera
2018-01-08 10:15:59,192.168.0.85,26218,13.228.14.18,818,44,25027,Home_camera
2018-01-08 10:16:00,13.228.14.18,818,192.168.0.85,26218,51,25027,Home_camera
2018-01-08 10:30:51,192.168.0.85,18109,13.228.14.18,929,53,6035,Home_camera
2018-01-08 10:30:52,13.228.14.18,929,192.168.0.85,18109,56,6035,Home_camera
2018-01-08 10:45:19,192.168.0.85,33176,13.228.14.18,1092,54,51520,Home_camera
